geneid_symbol,pvn_A14_log2FC,pvn_L14_log2FC,pvn_A3_log2FC,pvn_L3_log2FC,PVN_14A1,PVN_14A2,PVN_14A3,PVN_14L1,PVN_14L3_b1,PVN_14L4,PVN_3A1_b1,PVN_3A2,PVN_3A3_b1,PVN_3L1_b1,PVN_3L2_b1,PVN_3L3,PVN_naive1,PVN_naive2,PVN_naive3
Usp46,-0.547772205098922,-0.44898901285054,0.218039193532798,0.00704903432453575,6.087579,13.349805,11.709798,6.519005,10.583061,8.519314,10.350869,11.654422,10.470543,8.942572,8.67922,47.067564,8.898985,7.34247,4.273434
Nsd3,-0.3384151783034,-0.474367651598473,-0.288338433859065,0.156965606955625,61.654423,92.555772,53.365805,56.109767,54.484849,56.321366,63.832057,69.515915,62.466872,86.913795,69.114424,89.26498,77.953812,65.579938,51.445785
Elp6,Inf,Inf,Inf,NA,1.115091,0,7.575483,4.306292,0.119385,3.551235,0.249151,4.493871,2.444833,0,9.373953,1.25297,0,1.474768,5.330046
Atrnl1,0.777822967544177,0.885519086026684,0.842185878255595,-0.950176032688433,2.708146,0,3.272604,2.918044,0.945503,1.602465,2.8317,3.78356,0.957007,0.817509,1.280124,3.086125,1.579516,1.563561,0
Smim10l2a,2.51278376219875,3.93347168442551,3.47567563784323,4.29326710494339,1.882555,15.306856,3.154013,5.039847,13.742273,3.087657,3.669501,3.617497,5.73488,6.467353,5.408349,4.674361,0.329856,6.11414,4.620593
Rnd1,Inf,Inf,Inf,Inf,14.012318,14.882942,12.073782,9.601333,2.888066,24.503029,11.620971,3.070716,18.042,25.621824,14.089213,6.506923,0,26.401233,24.084593
Pcnx3,-1.22200484045101,-0.724944189045096,-0.0196825817000618,-0.766500770320548,62.527203,98.429754,71.839398,88.246841,114.067916,84.092406,143.881205,126.849985,152.854705,85.741167,122.257818,140.600344,145.857617,84.881338,88.59179
Txk,1.19071905326469,2.13422593451124,-1.84283090621183,-1.73621038125199,3.224554,0,3.878589,6.201454,1.750763,4.873994,0.393804,2.565743,0.030563,0.42401,0.371038,1.984946,1.412627,2.617207,5.004699
Zfp667,-2.78279215867791,-1.39574006517008,-Inf,-2.58335940373299,1.731228,0,4.209786,4.527918,0.146338,3.778489,0,3.33269,0.409418,1.987877,1.760971,1.134315,11.914016,3.012595,1.795014
Dmac2l,0.104597210581726,-0.0533891155611229,-2.92214625622713,0.906964868841612,15.970847,0,4.42248,14.314274,24.611429,3.205986,1.95969,8.226165,19.029687,27.852532,9.90824,16.843661,14.853919,10.874955,3.275081
Klhl5,-0.251416068425404,0.0782016137726577,-0.140779240780841,0.395365651551238,29.118385,30.430411,39.936603,36.592501,47.193688,24.467459,31.439258,39.204285,38.922332,45.589831,55.337336,41.668645,34.661796,39.880838,16.417592
Zkscan4,-2.77668227359296,-1.81721064770235,-Inf,-0.72972324868279,1.535384,5.674091,4.218608,2.985704,3.55978,3.113608,0,8.582647,3.003569,6.344729,5.549236,2.13421,10.521597,3.639891,8.060427
Zfp174,-0.856443933064569,-0.212317921089932,-2.28616821806332,-0.0270436804883014,1.187742,0,1.955592,1.856194,1.737965,0.797961,0.440892,1.663998,0.407869,2.110554,1.683551,2.140555,2.15049,0.525621,1.040469
Miga1,-0.132026314369465,-0.517984689261426,-0.144122187093238,-0.755581652757511,22.337189,7.960051,15.658888,17.093991,15.594,18.73965,22.150692,15.061825,18.67854,14.498386,16.234781,21.42341,24.477801,14.589143,21.421707
Lmntd1,0.655563529413838,2.57596400337366,1.21709072731717,-0.89139111606286,3.439503,0,8.358434,13.019486,0,10.190262,5.076124,4.034201,0.229456,1.177107,0,2.446689,2.183491,1.385129,2.356287
Zfp647,-2.85569501484386,-1.21796809822477,-Inf,-0.91579106025879,1.619851,0,2.060642,5.040574,11.154781,1.68099,0,5.03628,2.69966,6.215046,7.28483,6.6521,11.725326,1.973139,2.392806
Agap1,0.247337037453709,0.487244738241193,1.44437288275497,-0.0294367165091125,6.465414,6.62942,6.700177,7.635118,4.140894,6.449804,14.823134,13.241182,6.87347,5.336778,8.454229,4.004678,5.446788,4.072744,4.123304
Ep300,-0.472460883416827,-0.481183753408048,-1.31015639153469,-0.427843682328423,100.664217,75.430675,56.499897,100.057414,107.68523,59.645194,56.325317,83.766682,85.890749,103.826027,96.970321,92.273919,139.668998,84.535676,74.936768
Commd5,-3.29436487509024,0.81495147282285,1.84181415979835,1.6369169069319,0.518447,0,10.557641,8.948121,23.804491,13.785182,18.232588,12.48327,9.937407,15.818602,5.217759,10.913868,5.086359,8.199376,20.913649
Pdlim1,Inf,Inf,Inf,Inf,8.242814,7.088982,6.649485,7.640828,1.830762,15.595262,6.107449,7.091405,0.262432,3.690568,0,4.5641,0,1.316889,23.14876
Nfic,-0.598625562894258,0.0458808567414147,0.0998668382674314,0.166828491925258,42.756519,37.144574,60.113198,66.837178,134.592672,45.24939,69.385625,78.596654,79.709013,72.682017,103.846381,104.153644,64.745053,68.320941,39.402268
Ddx17,-0.375922728721977,-0.726607330237152,-0.675272756470801,0.0991276483763779,170.077934,179.56821,162.130045,133.377136,190.049343,111.355737,138.208462,211.969425,184.201049,236.402674,203.838639,198.199854,220.704907,200.390039,150.697284
Smyd3,-0.421895311099538,-2.05024633072367,-0.5663037227926,-2.40339804199607,13.30484,5.627936,22.012771,4.303553,19.836058,6.879276,12.037558,16.618142,12.840164,3.369131,11.147751,11.637276,17.824313,9.385202,10.710706
Rab39,-1.90925483674892,-0.973639319665152,-1.12573445865178,-0.363546438908118,5.69173,16.185007,15.260808,10.886609,19.413253,12.24711,9.797323,21.818694,20.322848,16.616857,16.786568,14.830388,21.378994,12.925184,14.031063
Arntl,-0.728175789083539,-0.264264096238716,-3.25027118478531,-0.693769427207962,13.707169,30.124482,14.338648,18.905976,14.546171,17.23378,2.38628,16.35075,13.859867,14.037996,11.776776,15.570239,22.706517,10.383695,17.075597
Cgrrf1,-0.889613183149578,-1.49713406491385,-1.32202039056732,0.23674060423528,34.711317,77.630828,42.482632,22.781855,21.395168,54.28358,25.72193,39.614169,39.118401,75.776993,36.112022,30.152791,64.308939,28.988701,47.826831
Klf2,-0.211305791336638,0.320006605488031,0.757202641445823,0.0195772050335809,471.749758,523.687211,1176.704788,681.793183,1036.795311,434.15413,923.127684,726.08973,1190.277266,553.623343,574.540396,662.770039,546.161481,506.107012,471.480542
Fam72a,-0.790384618247058,-0.320958856188977,-0.470486315280839,-0.101766867508234,10.930362,11.228759,23.250311,15.133723,9.200502,13.587984,13.643743,7.812924,10.728178,17.616886,10.425385,19.169493,18.904449,11.464153,19.076341
Sertad3,-0.327774887636915,-1.03421169316482,-1.23628305500798,0.131032549269134,15.917216,22.914228,4.851638,9.754577,16.188689,15.82369,8.479669,13.736532,21.125088,21.876705,11.709161,12.257948,19.977318,17.461887,13.40502
Zfp811,Inf,Inf,Inf,Inf,0.563026,0,1.456762,2.261855,0,4.075387,1.657311,0.457883,1.193639,2.145008,2.544557,5.190157,0,1.940565,3.471696
Ankrd17,-0.02219712457136,0.082340167431725,-0.587138496896136,-0.55130540065187,61.413895,59.736778,59.617399,66.029119,57.868041,73.142931,41.514742,58.201838,41.009856,42.558781,44.932295,51.540125,62.366108,61.933468,52.065398
Wdr86,-4.62275417933236,-1.56771947218949,-3.99557421869402,-2.71962648210703,0.451441,0,6.580639,3.751959,5.54884,2.561158,0.69727,1.174986,0,1.688494,1.014237,1.800342,11.122148,5.774369,0
Kcmf1,-0.524815062651861,-1.04471263480267,0.495282481603083,-0.942371951797352,55.712529,34.323609,43.107854,38.855107,81.336696,34.635397,112.988133,55.550568,94.731428,41.711492,78.898359,75.536618,80.156353,65.52501,48.330871
Zfp101,Inf,Inf,Inf,Inf,3.371274,1.273214,1.503588,4.500215,1.39288,7.080595,5.667442,6.946071,6.074494,9.917259,6.166957,1.909796,0,2.817154,2.923726
Ntrk2,2.6934948029529,2.78599030266336,0.0848660484204936,0.568694135430235,6.453383,1.663814,4.964906,6.88068,4.863637,9.290609,1.058064,4.599791,0,1.479649,0.05349,9.202889,0.997619,5.657184,4.727031
Tmem245,-0.571758219068877,-0.228913752684074,-0.955674006946714,0.50081477752602,14.165092,17.637972,17.858671,17.964944,15.430291,14.643723,10.855485,17.600504,19.762667,29.791752,26.838091,28.479133,21.054056,20.256974,13.432854
Mrfap1,0.251103700595956,-0.169696949816105,-0.0214006137789231,0.237664796291728,272.56296,133.272033,254.14077,203.607241,243.256658,127.848433,225.649754,226.735282,244.360538,270.035787,236.792271,220.820682,229.021941,290.652935,287.986375
Zfp93,-2.99145128620125,-0.516324497901221,-0.983950821354893,-1.20571465332144,1.413487,0,3.255329,7.859216,0,7.435828,5.683419,4.7804,1.277672,4.873625,2.42547,1.061997,11.241089,3.131434,94.082997
Sec23ip,-0.688176005649822,-0.603137739006411,-0.0191245253349079,-0.162275791976739,15.782429,22.614001,21.21037,16.740673,30.643749,18.375617,25.094492,23.047907,19.270218,22.724042,23.842202,22.403635,25.429362,22.92302,33.953339
Tns1,0.0688966508083678,0.425990900119978,0.65408731310894,0.489154004337779,56.667614,29.433504,52.974849,72.582347,52.340885,118.760791,85.014865,73.898547,111.374334,75.830688,81.601742,99.657782,54.025024,87.217952,49.03585
Snupn,-1.22029735988937,-1.12296084934593,-0.529401524050993,-1.76789349597841,6.288588,0,8.057116,6.72751,13.734301,11.262793,10.151577,7.407043,7.538532,4.302395,8.092161,0,14.652079,9.525603,4.943961
Stam2,-0.610512189883271,-0.0581790947275236,-1.72473784205382,-0.128858471935717,16.133666,13.27825,17.742968,23.6593,21.165698,10.247378,7.45277,11.910833,19.667643,22.528137,25.517972,30.079439,24.6329,19.194428,24.279945
Fbxo6,1.33408919025937,0.472565732486157,0.0156335888961993,0.0974008711615568,37.937868,59.168406,21.20184,20.879905,59.747823,11.042095,15.211717,36.285521,45.690071,16.098768,31.376364,16.873772,15.047767,29.809463,48.198279
Maf,-0.750238378468947,-0.200027781681922,-0.258043261835317,0.396395929000909,114.996738,123.42438,216.852804,168.389658,205.247771,124.046499,161.752505,226.296956,204.27466,254.599087,202.095206,206.567786,193.432648,197.841939,174.280227
Srsf11,-0.264800012380076,-0.37131411595949,-0.160570392561051,-0.337068396933598,243.958776,185.657261,168.485504,226.596139,389.736883,158.653512,262.236227,240.975322,300.554857,232.039272,248.054667,249.241774,293.109026,209.911876,296.546665
Cd47,-0.661940871534692,-0.687214957735383,0.0397873454948194,-0.599617511058754,61.985643,51.615031,78.021438,60.909194,80.317407,61.6682,100.816671,95.754053,64.971318,64.722057,68.102406,72.789958,98.074289,57.122216,82.229623
Zfp458,-0.438828726961535,1.13171893448414,-0.794744971835056,0.561320458003087,1.566542,0,0.895203,4.652903,2.515361,1.893567,1.224054,2.878757,1.529826,3.133408,2.331594,4.971694,2.123453,1.587109,0.191701
Soga1,-0.399736504513434,0.00877839996258474,-0.227753331043102,0.319048173259545,159.356254,191.131005,203.671745,211.516549,230.739092,147.031444,179.531726,247.085563,294.265348,262.267732,281.612795,285.504459,210.233437,235.265769,153.760824
Pprc1,1.20136901240408,0.702487885208328,0.0178270215874597,1.01459409751177,76.609501,31.471547,48.531016,54.213126,20.718814,26.705139,33.728808,82.010332,62.936422,67.30662,108.755751,37.648664,33.314594,61.71094,36.891423
Epm2a,0.396849682045381,0.206100155730286,-0.237181368721993,0.690076432504544,9.855358,0,9.215385,8.634776,7.112611,2.200722,6.350531,6.926095,6.326276,12.076538,12.48783,10.901314,7.485292,8.868514,1.369505
Cpsf6,-0.0855454142158752,-0.601934723083507,-0.656087311402047,-0.68840125678528,41.53001,127.656038,39.269471,29.034434,45.729388,28.062598,27.964806,39.958183,43.130568,27.345404,34.774169,65.733938,44.067029,33.390798,34.533812
Zcchc24,0.0900967344069573,-0.0211791169030289,0.247346932028343,0.332311442507305,23.090607,14.627007,30.332587,21.376568,21.281817,16.154078,25.749712,18.38505,33.218289,27.311732,32.421512,17.851174,21.692696,34.796612,23.847073
Lair1,-1.12072759447838,-0.72943551854798,-0.474319305812712,-0.323212499302899,244.854948,396.830847,434.066812,321.143796,407.912387,199.467955,383.263242,287.64886,466.387492,425.583567,490.882445,406.932332,532.453281,375.353805,412.882541
Kxd1,-1.27150625363683,-0.0714837395494612,0.539291356345401,-0.603112083594232,18.747759,55.548286,24.354109,43.071712,25.490256,27.713941,65.773925,32.702835,36.865437,29.795869,35.636509,41.44815,45.259618,32.271401,9.920871
Cdca7,-1.41357465638675,-1.80999866453655,-1.52837057457116,-1.33782692481777,12.488387,23.481969,15.241544,9.487916,28.856824,39.138469,11.533187,18.385071,23.60703,13.1616,11.248851,12.781972,33.268615,18.831661,15.493498
Zfp580,0.482526925047548,0.0813427135514561,-0.822588875783943,0.572836124636175,12.518684,24.627799,6.080357,9.479604,13.938034,8.67377,5.066169,15.583444,3.929017,13.32737,11.056131,15.875656,8.959909,8.217842,4.681165
Dach1,Inf,Inf,Inf,Inf,2.936971,2.680429,0.143083,1.782355,0,1.082214,3.409366,6.010314,0.175279,1.957726,0.291928,0.893341,0,0.820581,1.21854
Klhl25,-1.4809045502342,-1.09637383009081,-0.988847139309675,-0.270144377014451,22.890769,24.775432,31.198567,29.882413,68.505063,30.373662,32.194703,40.245037,51.638534,52.982874,46.039381,34.593465,63.893558,36.287505,23.233095
Mettl4,0.407625911035968,-0.502749407239747,-0.446483045497573,0.0215611229269585,7.895612,21.088906,2.488036,4.200834,7.608116,5.091125,4.367907,7.667893,7.647032,6.041833,2.667664,5.124939,5.952209,6.698504,5.786722
Zzef1,-0.506563201559941,-0.35290204509384,-0.317830131082309,-0.373164800130576,25.053603,27.899721,28.549048,27.869348,40.223893,30.013312,28.555154,33.162898,33.759996,27.480657,32.100004,34.282696,35.592698,26.07082,31.163926
Kbtbd11,1.56341684876765,2.72594749693802,0.762622468936809,-1.25284573544499,1.162738,1.365285,0.925882,2.602786,1.054512,1.679158,0.66745,1.625753,2.233988,0.165083,0.997336,0.938598,0.393411,1.089564,0.154065
Cope,-0.709984888163066,-0.750742501338244,-0.255725415293591,-1.06962915747386,99.352355,246.618138,141.809147,96.584826,153.788285,63.147381,136.120612,119.787414,101.272086,77.430926,86.83579,98.111815,162.519289,141.292227,178.587968
Tmem191c,-3.17443117460918,-1.38982420203462,-0.977241574870803,-2.92915124204177,4.682237,0,4.210591,16.131458,9.607442,15.587612,21.472043,30.062477,11.594086,5.549962,19.370856,28.673408,42.271961,19.019613,7.752443
Klhl26,-1.11643714348815,-0.614170380431535,-0.623050314904884,-0.982433642867444,5.920125,7.729034,11.471394,8.385486,19.618923,10.602787,8.334031,10.691167,11.489577,6.496358,8.575338,7.864493,12.835475,7.664243,4.668138
Ubl7,-0.451230891758399,-0.281133454113779,0.255046775096027,0.188495066287138,47.666929,115.853779,37.282829,53.631705,64.583275,20.261359,77.772836,33.281621,47.80814,74.266657,38.028775,18.547835,65.170523,28.481955,28.369468
Rras2,-0.177546271321404,0.0612481044250432,5.80766617045701e-05,0.431299402306079,12.014473,16.168334,12.105971,14.177152,8.364412,7.065787,13.58842,15.635097,11.804435,18.322534,13.494705,18.85106,13.587873,12.288604,12.205215
Paqr3,0.0809611989781567,0.477763416054013,0.429075752469012,0.857260929715134,78.143871,137.7149,106.481314,102.883159,109.568976,58.077854,99.469021,93.565064,122.255322,133.839537,122.940851,107.908859,73.879368,113.545665,73.458605
Ghr,Inf,Inf,Inf,Inf,2.400227,0,3.788042,3.466758,0,7.158476,0.315757,2.289021,0.154172,0.691204,0,4.117955,0,1.811924,1.851298
Rtl6,-1.76501983655744,-1.46904484919679,-1.6828986863113,-1.21012950356072,4.268294,4.433726,7.074723,5.240246,4.39854,6.712926,4.518302,6.003102,4.986349,6.270367,8.362596,8.422839,14.507021,6.252349,4.405589
Gemin6,-1.45973274876936,-1.35261512855541,-Inf,-2.71997524877134,3.974755,19.707084,3.649485,4.281106,0,9.52019,0,6.502073,2.419755,1.659356,7.903445,2.950783,10.932858,11.571639,0
Eef1d,-0.0945699897181095,-0.244147813255572,-0.0683773403325612,0.100484416518737,131.24057,79.371078,190.030123,118.315242,193.651648,70.898558,133.645051,96.915778,81.100588,150.239917,119.090271,144.662649,140.131739,158.619993,179.941952
Abcd2,-1.93910599034833,-1.41977671388576,-1.68428415464134,-0.191112369145746,32.217486,55.580764,51.960414,46.17696,38.766479,33.790767,38.44153,65.027932,56.787061,108.215672,67.042339,75.403351,123.543732,59.40574,91.520898
Fmnl1,-0.383788055430341,-0.316550249134345,-0.127686388070949,-0.178276821075947,195.759707,159.809879,219.039076,205.09917,258.999254,149.733966,233.78551,288.478659,282.496536,225.729517,284.72601,342.481378,255.420072,225.712119,206.679008
Dnaaf3,-1.37833395550691,-0.3114243340669,-1.57213177385761,-2.28289285429475,8.527969,0,3.072852,17.865592,4.763647,2.785244,7.456013,12.207235,9.087045,4.555607,4.984054,5.980177,22.169989,4.658663,6.255618
Mta3,0.151549801870781,0.189883512853092,-1.42474766920028,0.71828198457996,22.247882,69.7559,19.1898,22.846952,16.830644,25.67782,7.460636,28.667468,25.286941,32.95278,32.626508,22.674365,20.029386,22.884555,22.615566
Zfp1,-1.39906187064419,-0.597626808350116,-1.33655860350093,-1.62059252377154,11.171907,9.228183,14.540849,19.470778,9.750144,10.41174,11.666556,16.456296,12.717778,9.581642,10.682954,13.064224,29.463674,11.532241,8.35022
Elob,0.61471402691678,-0.0637548412741527,0.424683059827554,0.150803030222205,53.418197,117.893625,65.795947,33.377188,1.267096,18.360887,46.825692,55.750691,48.755231,38.729162,57.835309,28.220861,34.885252,70.544975,45.965273
Rnf181,-0.467242383028282,0.759977365897283,-0.344285311283303,1.1962494663625,17.468013,32.996981,43.372685,40.895306,36.504218,18.499881,19.022048,27.24211,39.513278,55.335578,44.753449,51.489245,24.148907,33.437306,56.413496
Izumo4,-1.82372965327486,-1.3238321747895,0.918364705201611,-0.710188811731878,7.038271,0,3.175464,9.952911,7.928312,22.151704,47.08891,2.003917,17.026968,15.229133,11.457608,4.537829,24.915139,2.408631,0
Tafa3,-2.30999972341833,-2.66612536099243,-1.08339740645873,-Inf,1.095551,0,8.137975,0.85591,0,2.480845,2.563756,0.742557,1.041973,0,0.803897,0.796402,5.432651,0.242216,1.027964
Per2,0.972501873957682,1.33837508530943,1.47934054925276,1.26199199738673,5.272032,3.330517,3.58461,6.793864,2.272137,6.455895,7.491205,7.708662,13.721933,6.443521,9.185512,5.328673,2.686741,5.935912,6.614266
Fancm,-1.71143059413907,-0.221661052927584,1.66689491505101,-0.168286449179488,1.538806,3.966569,19.821517,4.321646,42.141669,4.321564,16.001518,3.549125,7.594061,4.484526,13.612182,3.842855,5.039365,6.415582,23.940476
Tmem69,0.714584635208191,0.369323435952632,0.657235121636492,-0.239711687449973,10.856226,4.22347,12.285989,8.545646,18.232571,3.832252,10.433138,9.717118,13.735881,5.602825,10.323772,13.039977,6.615573,6.469596,1.436102
Tmem150a,-2.3189785587648,-1.04152135065441,-1.23737790998341,-0.744522056809605,4.689934,17.389009,6.981688,11.368932,17.881773,17.828819,9.925696,7.916125,15.24277,13.967715,5.642651,18.912457,23.401777,6.240478,9.878637
Zfp277,-0.605153012433589,-0.387065465143956,-1.11933227306867,-0.82467332193673,19.515208,35.03465,22.921579,22.699907,15.65429,22.073433,13.664376,14.226597,18.363373,16.760655,29.644674,20.605665,29.685365,23.732764,12.839424
Aasdh,0.419744302355537,-0.7067807973305,-0.911078643102642,-0.504866159409219,21.667954,0,7.3017,9.924304,31.352011,3.390772,8.613909,20.19953,8.331324,11.415171,4.395384,7.825024,16.198033,19.32528,22.65708
